642755.6989, 3283463.3918
642755.6999, 3283463.3902
642755.7034, 3283463.3876
642755.7032, 3283463.3891
642755.7132, 3283463.3805
642755.734, 3283463.3391
642755.7876, 3283463.3095
642755.8614, 3283463.2473
642755.9503, 3283463.1792
642756.0395, 3283463.0916
642756.1433, 3283462.9888
642756.24, 3283462.9035
642756.3388, 3283462.796
642756.458, 3283462.6893
642756.5851, 3283462.5916
642756.7031, 3283462.4841
642756.8202, 3283462.3589
642756.9354, 3283462.2638
642757.0662, 3283462.1582
642757.1719, 3283462.0533
642757.2793, 3283461.933
642757.3996, 3283461.8247
642757.5369, 3283461.719
642757.6447, 3283461.5964
642757.7586, 3283461.475
642757.8716, 3283461.3594
642757.9938, 3283461.2466
642758.1258, 3283461.1262
642758.2664, 3283461.0242
642758.3937, 3283460.8977
642758.5004, 3283460.7631
642758.659, 3283460.6472
642758.7545, 3283460.5256
642758.886, 3283460.4016
642758.9979, 3283460.275
642759.123, 3283460.1561
642759.2307, 3283460.0508
642759.3408, 3283459.9447
642759.4459, 3283459.8634
642759.535, 3283459.7514
642759.6388, 3283459.6595
642759.7164, 3283459.5789
642759.8017, 3283459.4839
642759.8862, 3283459.4015
642759.9541, 3283459.318
642760.0308, 3283459.2777
642760.0757, 3283459.1653
642760.1235, 3283459.0767
642760.1942, 3283459.0255
642760.2809, 3283458.9793
642760.3657, 3283458.9216
642760.4602, 3283458.8542
642760.5509, 3283458.7754
642760.6521, 3283458.6854
642760.7673, 3283458.5892
642760.8656, 3283458.4905
642760.975, 3283458.3819
642761.0832, 3283458.2635
642761.1792, 3283458.1791
642761.2908, 3283458.0874
642761.4005, 3283457.9816
642761.5253, 3283457.8923
642761.6199, 3283457.7695
642761.734, 3283457.6687
642761.8425, 3283457.5543
642761.9603, 3283457.4504
642762.0671, 3283457.3502
642762.1875, 3283457.2545
642762.2905, 3283457.1423
642762.4244, 3283457.0275
642762.5222, 3283456.9263
642762.6382, 3283456.8253
642762.7493, 3283456.7062
642762.8715, 3283456.6077
642762.9983, 3283456.513
642763.0987, 3283456.4327
642763.2291, 3283456.2993
642763.3083, 3283456.1892
642763.4314, 3283456.0923
642763.5519, 3283455.9994
642763.6698, 3283455.8969
642763.7764, 3283455.7748
642763.8745, 3283455.6732
642763.9855, 3283455.5662
642764.0963, 3283455.4734
642764.1905, 3283455.3638
642764.3159, 3283455.2694
642764.407, 3283455.1599
642764.5149, 3283455.0616
642764.6139, 3283454.9634
642764.7199, 3283454.8437
642764.801, 3283454.7373
642764.9121, 3283454.6385
642765.0156, 3283454.533
642765.125, 3283454.4458
642765.2342, 3283454.3349
642765.3486, 3283454.223
642765.4387, 3283454.101
642765.5703, 3283454.0039
642765.6536, 3283453.9012
642765.7741, 3283453.8192
642765.853, 3283453.6979
642765.9616, 3283453.6003
642766.0639, 3283453.5096
642766.1487, 3283453.4155
642766.277, 3283453.3177
642766.3931, 3283453.2403
642766.4988, 3283453.1405
642766.6156, 3283453.0231
642766.7174, 3283452.9508
642766.8076, 3283452.8214
642766.9645, 3283452.7523
642767.0499, 3283452.642
642767.1572, 3283452.5017
642767.2842, 3283452.3944
642767.4095, 3283452.2948
642767.5421, 3283452.1891
642767.608, 3283452.0891
642767.759, 3283451.978
642767.8609, 3283451.8531
642767.9971, 3283451.779
642768.0928, 3283451.6403
642768.2515, 3283451.5029
642768.3356, 3283451.4343
642768.5068, 3283451.342
642768.5829, 3283451.1761
642768.7185, 3283451.1077
642768.8304, 3283451.0045
642768.9496, 3283450.8962
642769.0591, 3283450.7647
642769.1689, 3283450.669
642769.3101, 3283450.5939
642769.413, 3283450.4676
642769.5369, 3283450.3444
642769.6329, 3283450.2399
642769.7539, 3283450.159
642769.8629, 3283450.0305
642769.9934, 3283449.9412
642770.1109, 3283449.8181
642770.2229, 3283449.7242
642770.346, 3283449.6301
642770.4562, 3283449.5109
642770.5802, 3283449.3811
642770.7138, 3283449.293
642770.8253, 3283449.2082
642770.9621, 3283449.0822
642771.0606, 3283448.9873
642771.1651, 3283448.8524
642771.2944, 3283448.7345
642771.4136, 3283448.6198
642771.5161, 3283448.5237
642771.6091, 3283448.3765
642771.7469, 3283448.2916
642771.854, 3283448.2035
642771.9842, 3283448.1113
642772.0721, 3283447.9673
642772.1814, 3283447.9121
642772.2758, 3283447.7938
642772.3631, 3283447.7216
642772.4694, 3283447.6328
642772.5621, 3283447.5212
642772.6742, 3283447.4196
642772.7616, 3283447.3408
642772.837, 3283447.2502
642772.9343, 3283447.1488
642773.0411, 3283447.0951
642773.1385, 3283447.0072
642773.2138, 3283446.9107
642773.3022, 3283446.8098
642773.4091, 3283446.7275
642773.5179, 3283446.7163
642773.5722, 3283446.5379
642773.6959, 3283446.4872
642773.7891, 3283446.4144
642773.8429, 3283446.2911
642773.9489, 3283446.2365
642774.0323, 3283446.1066
642774.1313, 3283446.0028
642774.2377, 3283445.935
642774.3354, 3283445.8521
642774.4281, 3283445.7747
642774.4959, 3283445.6831
642774.5777, 3283445.5847
642774.6718, 3283445.5625
642774.7356, 3283445.464
642774.8161, 3283445.3875
642774.863, 3283445.3049
642774.9591, 3283445.2265
642775.016, 3283445.1614
642775.0828, 3283445.0971
642775.1623, 3283445.0464
642775.2187, 3283444.9943
642775.2529, 3283444.9276
642775.2839, 3283444.8755
642775.3323, 3283444.8341
642775.364, 3283444.8098
642775.4019, 3283444.7723
642775.4424, 3283444.7374
642775.4907, 3283444.6876
642775.5165, 3283444.6559
642775.5523, 3283444.624
642775.5816, 3283444.5751
642775.6235, 3283444.5534
642775.6673, 3283444.5119
642775.7024, 3283444.4718
642775.7364, 3283444.4372
642775.7635, 3283444.4077
642775.8031, 3283444.3731
642775.8307, 3283444.3423
642775.8565, 3283444.3204
642775.8855, 3283444.2889
642775.8976, 3283444.2719
642775.9011, 3283444.268
642775.9133, 3283444.2513
642775.9123, 3283444.2542
642775.9128, 3283444.2532
642775.9129, 3283444.2548
642775.9137, 3283444.2551
642775.9128, 3283444.2511
642775.9129, 3283444.2514
642775.9123, 3283444.2507
642775.9134, 3283444.2519
642775.9129, 3283444.2511
642775.913, 3283444.2519
642775.9138, 3283444.2529
642775.9136, 3283444.2553
642736.7333, 3283481.2223
642736.7365, 3283481.2191
642736.7492, 3283481.2174
642736.7687, 3283481.2039
642736.7975, 3283481.177
642736.8429, 3283481.1292
642736.8907, 3283481.0654
642736.9841, 3283480.9816
642737.0511, 3283480.9164
642737.1249, 3283480.8236
642737.2409, 3283480.72
642737.325, 3283480.6424
642737.4335, 3283480.5559
642737.4998, 3283480.4285
642737.6079, 3283480.3547
642737.7048, 3283480.2314
642737.7876, 3283480.1554
642737.8774, 3283480.0996
642737.9106, 3283479.9896
642738.0191, 3283479.9401
642738.1084, 3283479.8443
642738.2299, 3283479.7808
642738.3298, 3283479.6879
642738.4266, 3283479.6073
642738.5544, 3283479.5441
642738.6452, 3283479.4518
642738.7431, 3283479.3581
642738.875, 3283479.2605
642738.9639, 3283479.1195
642739.0544, 3283479.0097
642739.1941, 3283478.9379
642739.2883, 3283478.8198
642739.406, 3283478.6766
642739.53, 3283478.556
642739.6351, 3283478.4389
642739.7619, 3283478.3197
642739.8569, 3283478.1923
642739.9642, 3283478.0866
642740.0804, 3283478.0169
642740.198, 3283477.9065
642740.2954, 3283477.7892
642740.4228, 3283477.6724
642740.5357, 3283477.5643
642740.6574, 3283477.4755
642740.7721, 3283477.3837
642740.8672, 3283477.2747
642740.9606, 3283477.1843
642741.0616, 3283477.1011
642741.1553, 3283477.0234
642741.2358, 3283476.9552
642741.3262, 3283476.8732
642741.3856, 3283476.8043
642741.4446, 3283476.7379
642741.4987, 3283476.6959
642741.5419, 3283476.6588
642741.5624, 3283476.6427
642741.5835, 3283476.6175
642741.5851, 3283476.6118
642741.5854, 3283476.6131
642741.5877, 3283476.6128
642741.5874, 3283476.6135
642767.149, 3283458.5604
642767.1421, 3283458.5642
642767.1374, 3283458.5749
642767.1244, 3283458.5909
642767.089, 3283458.631
642767.0405, 3283458.6782
642766.9615, 3283458.7403
642766.8749, 3283458.8199
642766.7791, 3283458.9035
642766.6741, 3283459.0092
642766.5643, 3283459.113
642766.4235, 3283459.2416
642766.2644, 3283459.3543
642766.1274, 3283459.478
642765.9702, 3283459.6295
642765.819, 3283459.7526
642765.6758, 3283459.9112
642765.5169, 3283460.06
642765.3388, 3283460.1857
642765.1774, 3283460.3376
642765.0258, 3283460.4844
642764.8578, 3283460.632
642764.6824, 3283460.7741
642764.5407, 3283460.9303
642764.3592, 3283461.0866
642764.1822, 3283461.21
642764.0408, 3283461.381
642763.8548, 3283461.537
642763.6814, 3283461.6708
642763.5218, 3283461.8276
642763.3664, 3283462.0071
642763.1845, 3283462.166
642763.0096, 3283462.3329
642762.8348, 3283462.4741
642762.6822, 3283462.6589
642762.5101, 3283462.8218
642762.3218, 3283462.9697
642762.149, 3283463.1554
642762.0029, 3283463.3227
642761.8224, 3283463.4913
642761.6284, 3283463.6445
642761.4601, 3283463.7979
642761.2869, 3283463.981
642761.1064, 3283464.1288
642760.9213, 3283464.2793
642760.7413, 3283464.4466
642760.5902, 3283464.6202
642760.405, 3283464.7936
642760.2148, 3283464.9487
642760.0318, 3283465.1213
642759.8822, 3283465.3002
642759.6824, 3283465.476
642759.5098, 3283465.6244
642759.3295, 3283465.7918
642759.141, 3283465.9615
642758.9992, 3283466.1229
642758.8044, 3283466.3113
642758.6159, 3283466.456
642758.4291, 3283466.6263
